Date,Branch,Core Retail Sales,Service Channel Sales,Priority Sales,Customer Count
2025-03-17,B004,4539.66,1948.12,1854.52,85
2025-03-17,B005,4196.06,942.11,1774.16,70
2025-03-17,B006,2670.8,475.91,965.6,42
2025-03-17,B008,2574.11,456.73,932.42,38
2025-03-18,B001,5568.53,2315.74,2663.26,116
2025-03-18,B002,3945.72,918.12,1518.91,65
2025-03-18,B003,4092.01,745.13,1684.26,67
2025-03-18,B004,4920.35,2140.19,2404.72,101
2025-03-18,B005,4176.77,979.85,1858.6,65
2025-03-18,B006,3158.2,515.17,1292.67,49
2025-03-18,B008,2519.58,373.2,963.18,39
2025-03-19,B001,5318.65,2201.43,2305.96,94
2025-03-19,B002,3886.77,977.17,1420.74,70
2025-03-19,B003,4056.1,830.3,1710.92,73
2025-03-19,B004,4474.79,2109.93,2134.07,88
2025-03-19,B005,3642.48,867.48,1460.21,55
2025-03-19,B006,2999.11,554.57,1357.55,49
2025-03-19,B008,2521.71,384.96,986.65,37
2025-03-20,B001,5443.44,2308.15,2194.39,99
2025-03-20,B002,4007.08,1101.59,1819.78,69
2025-03-20,B003,4413.36,770.14,1839.59,65
2025-03-20,B004,4980.17,2268.06,2411.06,100
2025-03-20,B005,4549.42,908.49,1799.44,67
2025-03-20,B006,3095.1,531.43,1492.92,50
2025-03-20,B008,2930.4,491.36,1087.59,45
2025-03-21,B001,5050.6,2058.39,1872.08,104
2025-03-21,B002,3864.24,992.07,1762.69,68
2025-03-21,B003,3147.62,543.88,1259.28,51
2025-03-21,B004,4337.82,1706.74,1667.29,83
2025-03-21,B005,3642.25,785.22,1323.64,62
2025-03-21,B006,2394.36,430.35,962.96,39
2025-03-21,B008,2310.73,368.34,857.31,33
2025-03-22,B001,5988.9,2584.09,2601.31,125
2025-03-22,B002,4362.76,1013.03,1741.38,73
2025-03-22,B003,3638.1,684.37,1508.88,59
2025-03-22,B004,4880.9,1975.08,1913.59,90
2025-03-22,B005,4370.8,903.05,1634.27,74
2025-03-22,B006,3382.79,578.2,1490.54,50
2025-03-22,B008,2756.63,435.02,1284.62,40
2025-03-23,B001,6148.03,2201.85,2469.58,103
2025-03-23,B002,4013.08,966.26,1947.93,61
2025-03-23,B003,3644.61,720.15,1544.7,58
2025-03-23,B004,4822.89,2008.89,2248.16,95
2025-03-23,B005,3758.62,835.37,1642.48,61
2025-03-23,B006,3074.8,547.74,1487.86,49
2025-03-23,B008,2851.29,458.86,1134.45,43
2025-03-24,B001,5734.78,2379.46,2369.54,110
2025-03-24,B002,4395.48,1042.75,1958.74,70
2025-03-24,B003,4100.33,718.45,2004.2,65
2025-03-24,B004,4940.44,2120.53,2369.69,92
2025-03-24,B005,4076.5,946.13,1658.07,63
2025-03-24,B006,2981.86,539.95,1106.41,45
2025-03-24,B008,2830.04,448.32,1256.85,49
2025-03-25,B001,5957.36,2409.14,2454.13,107
2025-03-25,B002,4645.77,1145.33,1678.85,83
2025-03-25,B003,3833.01,732.71,1669.15,61
2025-03-25,B004,5025.93,2100.77,2313.96,94
2025-03-25,B005,4106.06,874.21,1491.29,74
2025-03-25,B006,2883.95,553.75,1081.74,42
2025-03-25,B008,2550.13,400.68,1069.0,43
2025-03-26,B001,5482.6,2120.85,2286.03,99
2025-03-26,B002,4117.74,988.64,1916.08,75
2025-03-26,B003,4076.3,798.42,1826.3,71
2025-03-26,B004,5629.25,2273.76,2154.19,115
2025-03-26,B005,4066.24,973.74,1586.41,70
2025-03-26,B006,2773.7,502.47,1154.35,49
2025-03-26,B008,2818.34,433.17,1231.58,45
2025-03-27,B001,6056.35,2204.03,2772.61,105
2025-03-27,B002,4086.97,941.64,1934.6,73
2025-03-27,B003,3847.37,726.91,1516.27,57
2025-03-27,B004,5224.97,2311.16,2286.48,99
2025-03-27,B005,4344.66,925.56,2041.63,69
2025-03-27,B006,3266.39,598.9,1302.21,51
2025-03-27,B008,2632.24,399.6,987.94,43
2025-03-28,B001,4473.91,1815.55,1907.71,87
2025-03-28,B002,3476.53,849.01,1335.5,57
2025-03-28,B003,3483.6,681.98,1706.92,56
2025-03-28,B004,4539.53,1789.41,1819.88,86
2025-03-28,B005,3289.77,702.38,1188.41,59
2025-03-28,B006,2744.61,527.19,1168.4,44
2025-03-28,B008,2500.63,400.7,1173.26,39
2025-03-29,B001,5390.27,1883.88,2473.8,103
2025-03-29,B002,4204.33,1059.0,1605.5,72
2025-03-29,B003,4140.8,829.0,1786.61,73
2025-03-29,B004,4750.76,2166.54,2218.73,96
2025-03-29,B005,4595.19,919.91,2083.77,74
2025-03-29,B006,3432.94,560.98,1606.3,51
2025-03-29,B008,2693.39,479.73,1127.09,44
2025-03-30,B001,5865.03,2250.08,2869.26,103
2025-03-30,B002,3966.84,1054.11,1731.25,70
2025-03-30,B003,3973.79,776.13,1516.31,70
2025-03-30,B004,4844.78,1939.99,1781.51,95
2025-03-30,B005,3900.89,862.78,1568.45,62
2025-03-30,B006,2866.61,483.86,1351.73,41
2025-03-30,B008,2862.61,431.28,1388.83,42
2025-03-31,B001,5772.7,2498.4,2728.85,122
2025-03-31,B002,4595.94,1092.03,2079.58,72
2025-03-31,B003,4007.25,789.05,1697.59,64
2025-03-31,B004,4840.45,2034.04,2026.98,90
2025-03-31,B005,4458.58,902.1,1903.95,76
2025-03-31,B006,3244.68,558.53,1568.91,53
2025-03-31,B008,2445.06,418.48,1113.12,37
2025-04-01,B001,5393.72,2174.86,2192.92,113
2025-04-01,B002,4317.38,1019.11,1795.4,77
2025-04-01,B003,3614.94,732.06,1460.1,58
2025-04-01,B004,5117.48,2185.86,2070.97,95
2025-04-01,B005,3768.53,763.5,1740.71,62
2025-04-01,B006,2722.08,513.04,1136.11,49
2025-04-01,B008,3008.47,462.84,1352.36,51
2025-04-02,B001,5779.96,2080.96,2781.63,112
2025-04-02,B002,4414.71,1049.12,1802.7,68
2025-04-02,B003,3583.87,669.21,1432.53,55
2025-04-02,B004,4726.36,2098.35,2133.86,103
2025-04-02,B005,4118.73,840.14,1603.85,65
2025-04-02,B006,2666.67,488.01,1243.27,39
2025-04-02,B008,2718.09,412.49,1003.54,43
2025-04-03,B001,6126.34,2177.06,2455.04,104
2025-04-03,B002,4044.74,1067.1,1852.13,75
2025-04-03,B003,4421.93,785.59,1896.86,79
2025-04-03,B004,5426.93,2294.11,2463.37,102
2025-04-03,B005,3964.57,855.32,1781.1,60
2025-04-03,B006,2868.55,468.57,1313.27,44
2025-04-03,B008,2744.63,485.78,1100.28,47
2025-04-04,B001,4739.15,1677.02,2047.03,85
2025-04-04,B002,3768.72,995.34,1695.03,60
2025-04-04,B003,3496.81,641.05,1494.21,56
2025-04-04,B004,4725.26,1931.78,1734.61,83
2025-04-04,B005,3922.38,860.15,1469.54,65
2025-04-04,B006,2663.36,472.51,1297.32,38
2025-04-04,B008,2640.39,400.68,1246.01,40
2025-04-05,B001,5497.06,2225.65,2524.0,95
2025-04-05,B002,4737.34,1072.03,1747.03,83
2025-04-05,B003,3663.4,640.14,1694.72,58
2025-04-05,B004,5381.34,2306.84,2227.91,100
2025-04-05,B005,3888.37,859.64,1711.22,67
2025-04-05,B006,2973.37,525.83,1148.96,44
2025-04-05,B008,2872.71,458.17,1271.05,42
2025-04-06,B001,5846.64,2060.23,2635.83,102
2025-04-06,B002,4613.11,1053.08,1712.42,78
2025-04-06,B003,3779.72,734.92,1512.67,58
2025-04-06,B004,5425.43,2128.07,2452.44,98
2025-04-06,B005,3749.24,896.93,1604.64,59
2025-04-06,B006,3133.18,518.58,1179.65,47
2025-04-06,B008,2581.58,450.78,1188.27,46
2025-04-07,B001,5913.67,2184.86,2178.02,105
2025-04-07,B002,4376.62,1003.14,1834.57,75
2025-04-07,B003,3819.56,736.82,1557.61,65
2025-04-07,B004,4620.06,2013.65,2097.33,95
2025-04-07,B005,4156.84,832.57,1962.78,71
2025-04-07,B006,2965.46,511.83,1125.42,43
2025-04-07,B008,2925.48,480.93,1400.76,44
2025-04-08,B001,5464.29,2041.77,2262.83,97
2025-04-08,B002,4112.77,942.83,1679.92,68
2025-04-08,B003,4175.33,747.2,1939.71,60
2025-04-08,B004,5664.35,2195.25,2381.64,111
2025-04-08,B005,4391.81,931.76,1896.83,81
2025-04-08,B006,2789.2,498.13,1114.31,43
2025-04-08,B008,2707.55,448.3,1148.37,40
2025-04-09,B001,5029.2,2134.29,2307.71,102
2025-04-09,B002,3833.23,941.13,1496.07,67
2025-04-09,B003,4039.71,825.4,1953.72,74
2025-04-09,B004,5077.23,2353.8,2307.8,110
2025-04-09,B005,4145.31,863.88,1757.46,75
2025-04-09,B006,3247.65,596.09,1208.43,48
2025-04-09,B008,2949.1,481.85,1330.37,48
2025-04-10,B001,6414.74,2270.3,2389.01,127
2025-04-10,B002,4768.52,1092.45,2068.66,80
2025-04-10,B003,4383.66,793.45,1726.85,73
2025-04-10,B004,5483.04,2459.19,2498.05,112
2025-04-10,B005,4112.81,828.99,1588.99,63
2025-04-10,B006,3173.18,524.0,1210.15,50
2025-04-10,B008,2786.61,456.67,1352.63,47
2025-04-11,B001,4714.49,1739.05,1770.71,94
2025-04-11,B002,3816.48,1017.23,1719.68,73
2025-04-11,B003,3611.63,665.48,1343.01,61
2025-04-11,B004,4304.62,1850.52,1928.61,88
2025-04-11,B005,4009.63,800.94,1654.26,66
2025-04-11,B006,2763.52,464.88,1160.86,41
2025-04-11,B008,2259.84,334.9,1057.49,32
2025-04-12,B001,5181.15,2162.8,2115.94,97
2025-04-12,B002,4517.89,1148.13,1778.45,72
2025-04-12,B003,3645.31,637.5,1740.0,59
2025-04-12,B004,4718.35,2214.73,2207.32,97
2025-04-12,B005,3861.62,841.23,1474.51,63
2025-04-12,B006,3297.74,570.49,1199.83,50
2025-04-12,B008,2675.24,412.56,1028.17,44
2025-04-13,B001,6080.71,2127.06,2678.51,117
2025-04-13,B002,4075.85,1001.09,1759.1,76
2025-04-13,B003,3696.28,655.94,1426.5,54
2025-04-13,B004,5020.38,2216.48,2330.87,92
2025-04-13,B005,4435.57,1027.76,1803.88,73
2025-04-13,B006,2926.27,556.99,1244.58,48
2025-04-13,B008,2568.78,404.15,997.9,37
2025-04-14,B001,5952.39,2093.83,2910.12,108
2025-04-14,B002,4371.08,1204.19,2127.05,82
2025-04-14,B003,3971.54,723.08,1851.2,58
2025-04-14,B004,4434.94,2123.94,1723.08,82
2025-04-14,B005,4344.39,926.77,2037.95,66
2025-04-14,B006,2769.66,497.3,1287.36,42
2025-04-14,B008,2993.55,445.07,1350.31,42
2025-04-15,B001,5534.34,2182.55,2127.79,94
2025-04-15,B002,4557.83,1137.69,1823.94,77
2025-04-15,B003,3538.01,639.86,1374.32,56
2025-04-15,B004,4404.62,2073.32,1701.02,95
2025-04-15,B005,4193.17,996.79,1969.77,73
2025-04-15,B006,2678.19,480.35,1283.49,40
2025-04-15,B008,2892.27,502.73,1402.38,47
2025-04-16,B001,6008.64,2282.83,2242.03,117
2025-04-16,B002,3978.34,927.38,1922.85,62
2025-04-16,B003,4154.9,814.0,1589.86,61
2025-04-16,B004,5077.58,2395.87,2347.41,107
2025-04-16,B005,4197.69,863.73,1678.6,66
2025-04-16,B006,2728.96,502.46,1319.02,40
2025-04-16,B008,2636.27,469.14,1279.84,47
2025-04-17,B001,5667.34,2415.73,2753.08,116
2025-04-17,B002,4380.3,1192.42,1657.0,72
2025-04-17,B003,3710.06,772.58,1416.59,56
2025-04-17,B004,4736.98,2128.51,2098.88,86
2025-04-17,B005,4229.2,886.18,1659.71,76
2025-04-17,B006,2968.14,485.57,1069.03,48
2025-04-17,B008,2934.05,519.84,1393.65,47
2025-04-18,B001,4693.83,1844.1,1751.67,89
2025-04-18,B002,3969.4,1022.49,1783.57,73
2025-04-18,B003,3042.41,618.08,1211.91,51
2025-04-18,B004,4970.92,1928.94,1899.46,96
2025-04-18,B005,3746.82,830.03,1786.32,68
2025-04-18,B006,2650.95,477.85,1120.7,47
2025-04-18,B008,2636.27,402.64,1253.99,44
2025-04-19,B001,5341.4,1943.74,2054.83,94
2025-04-19,B002,4551.09,1190.59,1795.33,81
2025-04-19,B003,3814.62,665.11,1656.8,56
2025-04-19,B004,4917.55,2041.11,2043.68,98
2025-04-19,B005,4359.42,975.73,1682.55,80
2025-04-19,B006,2898.02,491.49,1074.16,43
2025-04-19,B008,2735.29,436.81,1158.62,41
2025-04-20,B001,5017.13,1970.29,1926.75,87
2025-04-20,B002,4126.11,1020.37,1626.63,70
2025-04-20,B003,3633.97,661.88,1337.35,55
2025-04-20,B004,5347.06,2080.59,2163.92,99
2025-04-20,B005,4442.72,992.36,1919.11,68
2025-04-20,B006,3160.64,549.24,1357.87,46
2025-04-20,B008,2686.11,468.63,1133.31,47
2025-04-21,B001,5839.54,2380.54,2483.4,102
2025-04-21,B002,4448.4,1151.87,1960.12,82
2025-04-21,B003,4052.62,724.3,1977.55,59
2025-04-21,B004,5476.39,2151.5,2272.91,93
2025-04-21,B005,3949.19,952.5,1743.72,62
2025-04-21,B006,2787.45,530.39,1334.75,49
2025-04-21,B008,2672.06,426.7,1075.23,44
2025-04-22,B001,5303.41,2237.68,2451.51,99
2025-04-22,B002,4257.57,1047.33,1762.11,78
2025-04-22,B003,3851.57,770.02,1857.05,57
2025-04-22,B004,5229.88,2042.4,2077.27,98
2025-04-22,B005,3955.88,853.31,1621.1,65
2025-04-22,B006,3066.78,494.68,1213.84,52
2025-04-22,B008,2770.2,467.29,1011.24,40
2025-04-23,B001,5375.39,1970.48,2456.27,91
2025-04-23,B002,4646.22,1052.2,2166.35,80
2025-04-23,B003,3647.1,693.58,1643.03,64
2025-04-23,B004,5531.92,2177.54,2692.1,105
2025-04-23,B005,4369.49,916.35,1809.76,69
2025-04-23,B006,2799.42,467.39,1307.66,42
2025-04-23,B008,2838.05,493.87,1324.61,45
2025-04-24,B001,5364.55,1999.67,2284.67,108
2025-04-24,B002,4627.89,1246.1,1683.46,85
2025-04-24,B003,4185.38,848.92,1642.48,69
2025-04-24,B004,5582.33,2505.92,2208.46,102
2025-04-24,B005,4214.64,949.73,1585.14,78
2025-04-24,B006,2992.48,537.46,1146.38,44
2025-04-24,B008,2892.49,457.76,1102.78,42
2025-04-25,B001,4993.36,2024.32,1982.66,97
2025-04-25,B002,3453.4,875.86,1676.42,54
2025-04-25,B003,3433.71,676.3,1356.25,57
2025-04-25,B004,3918.41,1789.02,1801.62,86
2025-04-25,B005,3852.7,870.16,1688.05,71
2025-04-25,B006,2454.01,458.15,980.89,36
2025-04-25,B008,2468.67,396.19,1009.54,40
2025-04-26,B001,5415.1,2090.32,2426.16,95
2025-04-26,B002,4365.4,1005.91,1861.83,70
2025-04-26,B003,4249.95,790.19,1887.63,67
2025-04-26,B004,5145.09,2012.69,1894.93,87
2025-04-26,B005,4290.84,1009.18,1690.37,68
2025-04-26,B006,3336.87,566.68,1266.31,50
2025-04-26,B008,3031.7,521.8,1407.64,47
2025-04-27,B001,5577.0,2256.94,2530.66,102
2025-04-27,B002,4680.97,1114.47,1939.86,80
2025-04-27,B003,3431.99,679.79,1490.74,60
2025-04-27,B004,5345.22,2148.15,2295.79,95
2025-04-27,B005,4366.71,990.89,1860.0,67
2025-04-27,B006,3124.91,590.96,1198.55,55
2025-04-27,B008,2533.28,393.99,1178.19,37
2025-04-28,B001,5059.17,2046.92,2042.05,105
2025-04-28,B002,4053.02,1063.23,1620.89,65
2025-04-28,B003,3704.58,673.68,1475.26,55
2025-04-28,B004,4861.02,2262.26,2118.75,88
2025-04-28,B005,3662.1,865.81,1556.62,57
2025-04-28,B006,2902.25,492.83,1065.21,43
2025-04-28,B008,2541.18,390.79,1050.0,39
2025-04-29,B001,5919.86,2280.52,2374.63,106
2025-04-29,B002,4450.39,1109.83,1967.22,81
2025-04-29,B003,3965.77,685.18,1568.69,59
2025-04-29,B004,4596.43,2091.19,1947.26,86
2025-04-29,B005,3709.92,832.64,1641.1,63
2025-04-29,B006,3240.06,559.26,1182.31,55
2025-04-29,B008,2682.02,397.63,1077.87,39
2025-04-30,B001,5063.66,2047.41,2235.45,102
2025-04-30,B002,4401.43,1066.32,1658.29,76
2025-04-30,B003,3909.43,697.9,1826.09,65
2025-04-30,B004,4726.67,2132.88,2068.05,96
2025-04-30,B005,4296.25,1035.87,1738.07,66
2025-04-30,B006,2895.22,481.22,1399.12,42
2025-04-30,B008,2682.59,414.79,1219.32,45
2025-05-01,B001,5905.8,2342.73,2255.83,115
2025-05-01,B002,4592.83,1043.9,2176.77,80
2025-05-01,B003,4035.17,703.41,1974.44,62
2025-05-01,B004,5546.14,2124.31,2493.92,106
2025-05-01,B005,4109.95,910.52,1733.05,73
2025-05-01,B006,3177.88,574.61,1268.44,49
2025-05-01,B008,2932.76,457.12,1286.7,50
2025-05-02,B001,5241.24,1863.6,2376.58,105
2025-05-02,B002,3470.3,800.31,1338.92,62
2025-05-02,B003,3182.46,608.86,1229.12,49
2025-05-02,B004,4358.86,1677.43,1850.45,87
2025-05-02,B005,3899.23,827.8,1405.11,62
2025-05-02,B006,2780.93,522.02,1243.0,48
2025-05-02,B008,2191.54,357.54,995.1,38
2025-05-03,B001,5481.19,2006.32,2677.71,106
2025-05-03,B002,4411.5,1015.99,1688.33,81
2025-05-03,B003,3748.85,755.47,1501.98,58
2025-05-03,B004,4697.94,2134.37,1719.28,86
2025-05-03,B005,4401.63,904.8,1789.17,73
2025-05-03,B006,3107.87,587.94,1156.39,47
2025-05-03,B008,2648.66,423.24,1284.86,44
2025-05-04,B001,5206.27,2185.96,2415.64,97
2025-05-04,B002,4521.35,1044.19,2036.88,83
2025-05-04,B003,4173.91,743.98,1728.35,65
2025-05-04,B004,5238.87,2337.92,2009.44,105
2025-05-04,B005,4000.05,798.65,1795.95,60
2025-05-04,B006,3259.97,535.71,1563.65,56
2025-05-04,B008,2694.23,401.98,1061.55,44
2025-05-05,B001,5604.0,2266.47,2576.6,105
2025-05-05,B002,4173.9,1145.15,1866.07,74
2025-05-05,B003,3787.39,749.14,1410.36,59
2025-05-05,B004,4797.59,1984.38,2148.93,94
2025-05-05,B005,4312.88,957.53,2106.46,79
2025-05-05,B006,3059.52,505.38,1439.05,45
2025-05-05,B008,2941.8,441.43,1247.07,48
2025-05-06,B001,6119.19,2148.37,2380.07,108
2025-05-06,B002,4160.75,985.64,1746.19,65
2025-05-06,B003,3710.96,755.39,1551.62,66
2025-05-06,B004,4940.87,2192.54,1844.64,98
2025-05-06,B005,4163.13,826.27,1547.92,66
2025-05-06,B006,3030.81,515.28,1291.38,51
2025-05-06,B008,2767.93,488.8,1127.2,49
2025-05-07,B001,5151.18,1983.02,2229.53,94
2025-05-07,B002,4147.19,1069.59,1878.96,77
2025-05-07,B003,4019.27,725.34,1625.3,60
2025-05-07,B004,5534.84,2260.88,2368.13,101
2025-05-07,B005,3718.9,763.47,1406.71,58
2025-05-07,B006,3106.91,508.16,1365.21,52
2025-05-07,B008,2947.47,470.29,1236.21,44
2025-05-08,B001,6041.24,2149.47,2500.35,101
2025-05-08,B002,4639.12,1180.45,2135.75,79
2025-05-08,B003,4006.57,830.4,1512.49,65
2025-05-08,B004,5383.09,2076.14,2592.44,94
2025-05-08,B005,4186.54,920.49,2008.5,74
2025-05-08,B006,3086.19,568.41,1162.54,51
2025-05-08,B008,2841.0,495.75,1208.94,46
2025-05-09,B001,5102.68,2172.65,2342.68,103
2025-05-09,B002,3954.27,1083.37,1656.32,74
2025-05-09,B003,3252.34,643.24,1487.28,55
2025-05-09,B004,4452.84,2069.69,2015.1,81
2025-05-09,B005,3686.09,762.41,1626.09,63
2025-05-09,B006,2494.1,454.49,1216.06,39
2025-05-09,B008,2596.65,423.02,1169.17,42
2025-05-10,B001,5259.17,1978.69,2221.73,96
2025-05-10,B002,4516.59,1110.57,2065.09,71
2025-05-10,B003,3725.29,757.02,1732.56,60
2025-05-10,B004,4805.68,1896.58,2148.78,97
2025-05-10,B005,4459.59,914.93,1771.62,77
2025-05-10,B006,3244.5,593.21,1292.51,49
2025-05-10,B008,2526.04,435.44,943.03,37
2025-05-11,B001,5555.82,2339.84,2536.31,105
2025-05-11,B002,3921.18,1036.68,1818.83,70
2025-05-11,B003,3853.54,794.42,1581.42,57
2025-05-11,B004,5525.43,2267.92,2385.75,118
2025-05-11,B005,3816.38,857.53,1761.34,58
2025-05-11,B006,3092.78,588.56,1396.71,48
2025-05-11,B008,2834.26,465.4,1242.65,42
2025-05-12,B001,6000.92,2228.3,2298.74,107
2025-05-12,B002,3972.6,929.19,1695.51,68
2025-05-12,B003,3717.11,715.67,1401.01,59
2025-05-12,B004,4789.26,1973.96,2165.99,99
2025-05-12,B005,3774.85,800.13,1383.9,57
2025-05-12,B006,2987.67,543.38,1266.09,47
2025-05-12,B008,2602.27,446.18,1044.35,44
2025-05-13,B001,5211.92,1837.45,2218.55,97
2025-05-13,B002,4280.35,984.16,1664.01,76
2025-05-13,B003,3663.66,679.42,1422.96,56
2025-05-13,B004,4834.85,2315.59,2258.26,88
2025-05-13,B005,3610.78,818.89,1509.08,55
2025-05-13,B006,2988.09,539.37,1448.2,46
2025-05-13,B008,2571.78,451.41,1241.78,42
2025-05-14,B001,5531.88,2048.85,2646.86,96
2025-05-14,B002,4024.07,1067.69,1681.75,76
2025-05-14,B003,4111.32,737.67,1754.74,60
2025-05-14,B004,4495.77,2134.19,1932.9,100
2025-05-14,B005,3653.58,828.82,1682.71,56
2025-05-14,B006,2917.61,476.91,1254.3,44
2025-05-14,B008,2930.25,501.62,1301.18,42
2025-05-15,B001,6032.45,2169.25,2531.82,115
2025-05-15,B002,4054.92,924.94,1878.43,66
2025-05-15,B003,4012.73,725.0,1579.51,66
2025-05-15,B004,5326.01,2247.79,1929.06,99
2025-05-15,B005,4191.83,945.68,1846.02,66
2025-05-15,B006,3079.46,564.1,1137.67,45
2025-05-15,B008,2560.76,439.29,1022.19,45
2025-05-16,B001,5030.24,1929.22,2069.27,91
2025-05-16,B002,3647.58,918.01,1377.8,63
2025-05-16,B003,3507.79,673.98,1700.64,61
2025-05-16,B004,4395.61,2067.38,2036.72,83
2025-05-16,B005,3393.37,811.26,1465.79,56
2025-05-16,B006,2413.95,386.85,1056.26,38
2025-05-16,B008,2592.99,406.85,1185.72,37
2025-05-17,B001,5473.69,2087.56,2430.16,102
2025-05-17,B002,4087.23,965.38,1914.94,73
2025-05-17,B003,3632.5,731.76,1710.16,55
2025-05-17,B004,5416.15,2592.67,2274.59,107
2025-05-17,B005,4063.75,817.87,1514.83,63
2025-05-17,B006,3047.39,520.73,1147.86,47
2025-05-17,B008,2565.07,426.88,1223.58,42
2025-05-18,B001,5307.64,2117.83,2121.66,99
2025-05-18,B002,4243.89,1032.37,1702.32,72
2025-05-18,B003,3415.88,619.43,1328.09,52
2025-05-18,B004,4780.51,2211.86,1804.45,90
2025-05-18,B005,4323.34,942.15,1758.03,74
2025-05-18,B006,2978.9,493.9,1307.32,44
2025-05-18,B008,2907.12,441.85,1250.12,48
2025-05-19,B001,5965.85,2107.3,2206.18,122
2025-05-19,B002,4247.55,964.16,1850.43,72
2025-05-19,B003,3779.85,776.39,1631.79,61
2025-05-19,B004,5459.03,2324.7,2515.39,108
2025-05-19,B005,3753.21,868.05,1708.91,65
2025-05-19,B006,2898.11,512.43,1192.81,46
2025-05-19,B008,2747.62,476.51,1277.23,43
2025-05-20,B001,5027.03,1961.1,2101.34,101
2025-05-20,B002,4504.78,1162.33,2188.45,73
2025-05-20,B003,3760.5,697.1,1460.75,60
2025-05-20,B004,4558.41,1895.82,1666.4,93
2025-05-20,B005,4356.48,930.54,1834.33,72
2025-05-20,B006,2616.79,504.14,1052.29,40
2025-05-20,B008,2671.75,461.84,1251.8,45
2025-05-21,B001,5545.88,2003.52,2467.79,105
2025-05-21,B002,4227.23,1128.68,1805.73,74
2025-05-21,B003,4057.72,775.31,1646.93,61
2025-05-21,B004,4940.17,2108.57,2166.5,95
2025-05-21,B005,3759.92,772.12,1391.25,59
2025-05-21,B006,2771.35,460.49,1128.18,42
2025-05-21,B008,2494.13,385.79,1160.9,37
2025-05-22,B001,5585.71,2162.01,2163.86,113
2025-05-22,B002,4696.33,1064.05,1717.02,77
2025-05-22,B003,3622.43,707.08,1322.53,58
2025-05-22,B004,4762.14,1929.98,1825.83,82
2025-05-22,B005,4235.8,941.38,1535.14,67
2025-05-22,B006,3146.71,532.8,1167.89,50
2025-05-22,B008,3031.91,527.62,1158.72,45
2025-05-23,B001,4740.96,1966.67,2212.41,97
2025-05-23,B002,3804.93,906.85,1727.99,66
2025-05-23,B003,3258.76,631.46,1270.51,54
2025-05-23,B004,4088.31,1635.31,1928.65,77
2025-05-23,B005,3505.64,717.55,1305.91,57
2025-05-23,B006,2654.41,428.3,1226.08,42
2025-05-23,B008,2176.83,353.2,820.54,33
2025-05-24,B001,5809.46,2463.58,2676.61,108
2025-05-24,B002,4355.06,1060.68,1592.41,73
2025-05-24,B003,3650.48,735.74,1688.86,61
2025-05-24,B004,5138.09,2325.58,2358.39,97
2025-05-24,B005,3870.88,789.78,1633.62,67
2025-05-24,B006,3261.95,552.3,1546.1,53
2025-05-24,B008,2595.0,438.97,1200.51,40
2025-05-25,B001,5112.7,1777.01,2275.62,89
2025-05-25,B002,4013.79,975.96,1525.73,65
2025-05-25,B003,3519.49,716.2,1460.81,59
2025-05-25,B004,4652.11,2077.1,2131.35,93
2025-05-25,B005,4222.36,923.69,1723.26,69
2025-05-25,B006,2778.22,472.53,1124.53,42
2025-05-25,B008,2773.3,481.56,1236.08,42
2025-05-26,B001,5243.66,2130.65,1998.01,106
2025-05-26,B002,4084.94,988.45,1762.96,66
2025-05-26,B003,3934.3,701.46,1909.69,70
2025-05-26,B004,4634.9,1829.18,2226.43,89
2025-05-26,B005,3677.65,763.89,1362.22,67
2025-05-26,B006,2797.94,539.4,1230.58,45
2025-05-26,B008,2776.96,460.28,1341.11,41
2025-05-27,B001,5533.86,2122.98,2137.3,100
2025-05-27,B002,4426.77,1059.73,1612.98,73
2025-05-27,B003,3778.82,683.29,1443.63,67
2025-05-27,B004,4827.02,1840.26,1836.53,81
2025-05-27,B005,4231.39,902.36,1740.66,68
2025-05-27,B006,2892.38,533.34,1067.06,51
2025-05-27,B008,2531.86,437.67,1212.64,41
2025-05-28,B001,5935.93,2195.34,2604.85,118
2025-05-28,B002,4476.16,1135.86,1763.36,77
2025-05-28,B003,3484.26,610.31,1387.62,50
2025-05-28,B004,5054.49,2399.65,2395.3,94
2025-05-28,B005,4015.49,915.08,1949.87,66
2025-05-28,B006,3033.5,561.46,1471.13,49
2025-05-28,B008,2639.69,436.67,959.67,45
2025-05-29,B001,5043.89,2020.26,2467.7,92
2025-05-29,B002,4094.0,986.06,1982.35,68
2025-05-29,B003,3463.56,701.89,1358.66,62
2025-05-29,B004,5173.48,2383.59,1913.59,93
2025-05-29,B005,4141.07,883.17,1972.23,71
